"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
23439,palexia retard 50mg tab caja con 30,1513.80,"02:14:44 17/07/2023",fespecializadas,PALEXIA,farmacias especializadas,Mexico,palexia retard ,50.0,mg,tableta,30
23440,holanda  paleta holanda solero sabor limon 65 ml.,14.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta holanda solero sabor limon ,65.0,ml,solucion,
23441,holanda  paleta magnum praline 90 ml.,42.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta magnum praline ,90.0,ml,,
23442,holanda  paleta helada holanda solero mousse sabor limon 75 ml.,26.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta helada holanda solero mousse sabor limon ,75.0,ml,solucion,
23443,holanda  paleta holanda chemisse coco y pina 65 ml.,22.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta holanda chemisse coco y pina ,65.0,ml,,
23444,holanda  paleta choco crem fresa 78 ml.,16.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta choco crem fresa ,78.0,ml,,
23445,carlos v  paleta helada carlos v 38 gr.,15.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,carlos v  paleta helada carlos v ,,,,38
23446,nesquik  paleta helada nesquik 67 gr.,20.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,nesquik  paleta helada nesquik ,,,,67
23447,haagendazs  paleta helada haagendazs vanilla caramel almond 80 ml.,92.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,haagendazs  paleta helada haagendazs vanilla caramel almond ,80.0,ml,,
23448,holanda  paleta choco crem chocolate 78 ml.,16.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta choco crem chocolate ,78.0,ml,,
23449,holanda  paleta magnum clasica 90 ml.,35.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta magnum clasica ,90.0,ml,,
23450,holanda  paleta magnum almendras 90 ml.,37.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta magnum almendras ,90.0,ml,,
23451,holanda  paleta magnum double frambuesa 93 ml.,44.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta magnum double frambuesa ,93.0,ml,,
23452,nestle  paleta helada kit kat 60 gr.,42.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,nestle  paleta helada kit kat ,,,,60
23453,nestle  paleta helada nestle mango 90 ml.,26.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,nestle  paleta helada nestle mango ,90.0,ml,,
23454,magnum  paleta magnum almendras chocolate blanco 90 ml.,42.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,magnum  paleta magnum almendras chocolate blanco ,90.0,ml,,
23455,la lechera  paleta helada la lechera dulce de mango 89 gr.,27.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,la lechera  paleta helada la lechera dulce de mango ,,,,89
23456,holanda  paleta holanda choco milk 36.6 gr.,14.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta holanda choco milk ,,,,6
23457,holanda  paleta magnum zero azucar clasica 80 ml.,38.50,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta magnum zero azucar clasica ,80.0,ml,,
23458,magnum  paleta magnum ruby 90 ml.,42.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,magnum  paleta magnum ruby ,90.0,ml,,
23459,holanda  paleta holanda solero paradise sabor frutos rojos 94 ml.,29.00,"02:15:41 17/07/2023",fguadalajara,PALEXIA,farmacias guadalajara,Mexico,holanda  paleta holanda solero paradise sabor frutos rojos ,94.0,ml,solucion,
23460,palexia retard 30 tabletas caja tapentadol 25 mg,912.50,"02:16:25 17/07/2023",fsanpablo,PALEXIA RETARD,farmacias san pablo,Mexico,palexia retard ,25.0,mg,tableta,30
23461,palexia retard 30 tabletas caja tapentadol 50 mg,1470.00,"02:16:25 17/07/2023",fsanpablo,PALEXIA RETARD,farmacias san pablo,Mexico,palexia retard ,50.0,mg,tableta,30
23503,invokana  invokana 300 mg 30 tabletas.,1534.60,"02:27:28 17/07/2023",fguadalajara,INVOKANA,farmacias guadalajara,Mexico,invokana  invokana ,300.0,mg,tableta,30
23462,palexia retard 30 tabletas caja tapentadol 100 mg,2403.50,"02:16:25 17/07/2023",fsanpablo,PALEXIA RETARD,farmacias san pablo,Mexico,palexia retard ,100.0,mg,tableta,30
23463,palexia retard 60 z96 tabletas caja tapentadol 100.0 mg,4135.50,"02:16:25 17/07/2023",fsanpablo,PALEXIA RETARD,farmacias san pablo,Mexico,palexia retard ,100.0,mg,tableta,60
23464,prudence extra time condones retardantes 3 piezas blister,63.50,"02:16:25 17/07/2023",fsanpablo,PALEXIA RETARD,farmacias san pablo,Mexico,prudence extra time condones retardantes ,,,,3
23465,palexia retard 100 mg tab caja con 60,4485.47,"02:16:33 17/07/2023",fespecializadas,PALEXIA RETARD,farmacias especializadas,Mexico,palexia retard ,100.0,mg,tableta,60
23466,palexia retard 100mg tab caja con 30,2403.19,"02:16:33 17/07/2023",fespecializadas,PALEXIA RETARD,farmacias especializadas,Mexico,palexia retard ,100.0,mg,tableta,30
23467,palexia retard 25 mg tab caja con 30,897.11,"02:16:33 17/07/2023",fespecializadas,PALEXIA RETARD,farmacias especializadas,Mexico,palexia retard ,25.0,mg,tableta,30
23468,palexia retard 50mg tab caja con 30,1513.80,"02:16:33 17/07/2023",fespecializadas,PALEXIA RETARD,farmacias especializadas,Mexico,palexia retard ,50.0,mg,tableta,30
23469,darzalex 100 mg5 ml solucion inyectable caja con frasco ampula  rx3,9869.00,"02:19:23 17/07/2023",farmalisto_mx,DARZALEX,farmalisto méxico,Mexico,darzalex ,5.0,ml,tableta,3
23470,darzalex 400 mg20 ml solucion inyectable caja con frasco ampula  rx3,39390.00,"02:19:23 17/07/2023",farmalisto_mx,DARZALEX,farmalisto méxico,Mexico,darzalex ,20.0,ml,tableta,3
23471,darzalex 1 solucion frasco ampula daratumumab 100.0 mg,9872.50,"02:19:41 17/07/2023",fsanpablo,DARZALEX,farmacias san pablo,Mexico,darzalex ,100.0,mg,solucion,1
23472,darzalex 1 solucion frasco ampula daratumumab 400.0 mg,39491.00,"02:19:41 17/07/2023",fsanpablo,DARZALEX,farmacias san pablo,Mexico,darzalex ,400.0,mg,solucion,1
23473,darzalex 100 mg5 ml fam caja con 1,9873.73,"02:19:49 17/07/2023",fespecializadas,DARZALEX,farmacias especializadas,Mexico,darzalex ,5.0,ml,,1
23474,darzalex 400 mg20 ml fam caja con 1,39494.95,"02:19:49 17/07/2023",fespecializadas,DARZALEX,farmacias especializadas,Mexico,darzalex ,20.0,ml,,1
23475,imbruvica 140 mg caja con 120 capsulas,189867.00,"02:22:48 17/07/2023",farmalisto_mx,IMBRUVICA,farmalisto méxico,Mexico,imbruvica ,140.0,mg,capsula,120
23476,imbruvica 140 mg caja de carton con frasco con 90 capsulas,142397.00,"02:22:48 17/07/2023",farmalisto_mx,IMBRUVICA,farmalisto méxico,Mexico,imbruvica ,140.0,mg,capsula,90
23477,imbruvica 90 capsulas frasco ibrutinib 140 mg,142398.00,"02:23:07 17/07/2023",fsanpablo,IMBRUVICA,farmacias san pablo,Mexico,imbruvica ,140.0,mg,capsula,90
23478,imbruvica 140 mg tab caja con 30,47468.00,"02:23:17 17/07/2023",fespecializadas,IMBRUVICA,farmacias especializadas,Mexico,imbruvica ,140.0,mg,tableta,30
23479,imbruvica 140mg cap caja con 120,189871.33,"02:23:17 17/07/2023",fespecializadas,IMBRUVICA,farmacias especializadas,Mexico,imbruvica ,140.0,mg,capsula,120
23480,imbruvica 140mg cap caja con 90,142403.72,"02:23:17 17/07/2023",fespecializadas,IMBRUVICA,farmacias especializadas,Mexico,imbruvica ,140.0,mg,capsula,90
23481,imbruvica 420 mg tab caja con 30,142404.00,"02:23:17 17/07/2023",fespecializadas,IMBRUVICA,farmacias especializadas,Mexico,imbruvica ,420.0,mg,tableta,30
23482,imbruvica 560 mg tab caja con 30,189871.00,"02:23:17 17/07/2023",fespecializadas,IMBRUVICA,farmacias especializadas,Mexico,imbruvica ,560.0,mg,tableta,30
23483,intelence 100 mg caja con frasco con 120 tabletas,16392.00,"02:24:32 17/07/2023",farmalisto_mx,INTELENCE,farmalisto méxico,Mexico,intelence ,100.0,mg,tableta,120
23484,intelence 200 mg caja con frasco con 60 tabletas,15629.00,"02:24:32 17/07/2023",farmalisto_mx,INTELENCE,farmalisto méxico,Mexico,intelence ,200.0,mg,tableta,60
23485,intelence 100 mg tab caja con 120,14752.73,"02:24:54 17/07/2023",fespecializadas,INTELENCE,farmacias especializadas,Mexico,intelence ,100.0,mg,tableta,120
23486,intelence 200 mg tab caja con  60,15578.47,"02:24:54 17/07/2023",fespecializadas,INTELENCE,farmacias especializadas,Mexico,intelence ,200.0,mg,tableta,60
23487,invokana 300 mg caja con 30 tabletas,1621.00,"02:26:07 17/07/2023",farmalisto_mx,INVOKANA,farmalisto méxico,Mexico,invokana ,300.0,mg,tableta,30
23488,invokana 100 mg caja con 30 tabletas,1621.00,"02:26:07 17/07/2023",farmalisto_mx,INVOKANA,farmalisto méxico,Mexico,invokana ,100.0,mg,tableta,30
23489,invokana duo 150 mg  850 mg caja con 60 tabletas,1644.00,"02:26:07 17/07/2023",farmalisto_mx,INVOKANA,farmalisto méxico,Mexico,invokana duo ,150.0,mg,tableta,60
23490,invokana duo 150 mg  1000 mg caja con 60 tabletas,1649.00,"02:26:07 17/07/2023",farmalisto_mx,INVOKANA,farmalisto méxico,Mexico,invokana duo ,150.0,mg,tableta,60
23491,invokana 30 tableta caja hemihidrato de canagliflozina 300 mg,1567.00,"02:26:20 17/07/2023",fsanpablo,INVOKANA,farmacias san pablo,Mexico,invokana ,300.0,mg,tableta,30
23492,invokana 30 tabletas caja hemihidrato de canagliflozina 100 mg,1631.00,"02:26:20 17/07/2023",fsanpablo,INVOKANA,farmacias san pablo,Mexico,invokana ,100.0,mg,tableta,30
23493,invokana duo 60 tabletas frasco hemihidrato de canagliflozina 150 mg metformina 850 mg,1737.00,"02:26:20 17/07/2023",fsanpablo,INVOKANA,farmacias san pablo,Mexico,invokana duo ,150.0,mg,tableta,60
23494,invokana duo 60 tabletas frasco hemihidrato de canagliflozina 150 mg metformina 1000 mg,1737.00,"02:26:20 17/07/2023",fsanpablo,INVOKANA,farmacias san pablo,Mexico,invokana duo ,150.0,mg,tableta,60
23495,invokana 100mg tab caja con 30,1564.06,"02:26:27 17/07/2023",fespecializadas,INVOKANA,farmacias especializadas,Mexico,invokana ,100.0,mg,tableta,30
23496,invokana 300mg tab caja con 30,1570.40,"02:26:27 17/07/2023",fespecializadas,INVOKANA,farmacias especializadas,Mexico,invokana ,300.0,mg,tableta,30
23497,invokana duo 1501000mg tab caja con 60,1690.92,"02:26:27 17/07/2023",fespecializadas,INVOKANA,farmacias especializadas,Mexico,invokana duo ,1501000.0,mg,tableta,60
23498,invokana duo 150850mg tab caja con 60,1690.92,"02:26:27 17/07/2023",fespecializadas,INVOKANA,farmacias especializadas,Mexico,invokana duo ,150850.0,mg,tableta,60
23499,invokana 300mg 30 tabs,1604.00,"02:26:45 17/07/2023",farmacon,INVOKANA,farmacon,Mexico,invokana ,300.0,mg,tableta,30
23500,invokana 100mg 30 tabs,1588.00,"02:26:45 17/07/2023",farmacon,INVOKANA,farmacon,Mexico,invokana ,100.0,mg,tableta,30
23501,invokana  invokana duo 150mg1000mg 60 tabletas.,1739.21,"02:27:28 17/07/2023",fguadalajara,INVOKANA,farmacias guadalajara,Mexico,invokana  invokana duo ,1000.0,mg,tableta,60
23502,invokana  invokana duo 150mg850mg 60 tabletas.,1739.21,"02:27:28 17/07/2023",fguadalajara,INVOKANA,farmacias guadalajara,Mexico,invokana  invokana duo ,850.0,mg,tableta,60
23504,invokana  invokana 100 mg 30 tabletas.,1473.21,"02:27:28 17/07/2023",fguadalajara,INVOKANA,farmacias guadalajara,Mexico,invokana  invokana ,100.0,mg,tableta,30
23505,invokana duo 150 mg  850 mg caja con 60 tabletas,1644.00,"02:27:51 17/07/2023",farmalisto_mx,INVOKANA DUO,farmalisto méxico,Mexico,invokana duo ,150.0,mg,tableta,60
23506,invokana duo 150 mg  1000 mg caja con 60 tabletas,1649.00,"02:27:51 17/07/2023",farmalisto_mx,INVOKANA DUO,farmalisto méxico,Mexico,invokana duo ,150.0,mg,tableta,60
23507,invokana duo 60 tabletas frasco hemihidrato de canagliflozina 150 mg metformina 850 mg,1737.00,"02:28:07 17/07/2023",fsanpablo,INVOKANA DUO,farmacias san pablo,Mexico,invokana duo ,150.0,mg,tableta,60
23508,invokana duo 60 tabletas frasco hemihidrato de canagliflozina 150 mg metformina 1000 mg,1737.00,"02:28:07 17/07/2023",fsanpablo,INVOKANA DUO,farmacias san pablo,Mexico,invokana duo ,150.0,mg,tableta,60
23509,trexen duo 7 ovulo caja clindamicina 100 mg ketoconazol 400 mg,477.00,"02:28:07 17/07/2023",fsanpablo,INVOKANA DUO,farmacias san pablo,Mexico,trexen duo ,100.0,mg,,7
23510,ampliron duo 14 comprimidos caja amoxicilina 875 mg clavulanato de potasio 125 mg,541.00,"02:28:07 17/07/2023",fsanpablo,INVOKANA DUO,farmacias san pablo,Mexico,ampliron duo ,875.0,mg,tableta,14
23511,trayenta duo 60 tableta caja linagliptina 2.5 mg metformina 850 mg,1666.00,"02:28:07 17/07/2023",fsanpablo,INVOKANA DUO,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,60
23512,invokana duo 1501000mg tab caja con 60,1690.92,"02:28:14 17/07/2023",fespecializadas,INVOKANA DUO,farmacias especializadas,Mexico,invokana duo ,1501000.0,mg,tableta,60
23513,invokana duo 150850mg tab caja con 60,1690.92,"02:28:14 17/07/2023",fespecializadas,INVOKANA DUO,farmacias especializadas,Mexico,invokana duo ,150850.0,mg,tableta,60
23514,invokana  invokana duo 150mg1000mg 60 tabletas.,1739.21,"02:29:05 17/07/2023",fguadalajara,INVOKANA DUO,farmacias guadalajara,Mexico,invokana  invokana duo ,1000.0,mg,tableta,60
23515,invokana  invokana duo 150mg850mg 60 tabletas.,1739.21,"02:29:05 17/07/2023",fguadalajara,INVOKANA DUO,farmacias guadalajara,Mexico,invokana  invokana duo ,850.0,mg,tableta,60
23516,prezcobix 800  150 mg caj tab caja con 30,9109.94,"02:29:51 17/07/2023",fespecializadas,PREZCOBIX,farmacias especializadas,Mexico,prezcobix ,150.0,mg,tableta,800
23517,simponi 50 mg caja con 1 pluma precargada con 0.5 ml  rx3,29970.00,"02:31:06 17/07/2023",farmalisto_mx,SIMPONI,farmalisto méxico,Mexico,simponi ,50.0,mg,,1
23518,simponi golimumab 100 mg  1 ml caja c1 pluma monodosis prellenada rx3,31750.00,"02:31:06 17/07/2023",farmalisto_mx,SIMPONI,farmalisto méxico,Mexico,simponi golimumab ,100.0,mg,,1
23519,simponi 60 ml inyeccion caja golimumab 50 mg,31768.00,"02:31:22 17/07/2023",fsanpablo,SIMPONI,farmacias san pablo,Mexico,simponi ,60.0,ml,inyeccion,
23520,simponi pluma precargada de solucion inyectable 1 pieza caja golimumab 100 mg,31768.00,"02:31:22 17/07/2023",fsanpablo,SIMPONI,farmacias san pablo,Mexico,simponi pluma precargada de solucion inyectable ,100.0,mg,tableta,1
23521,simponi 100 mg 1 .0 ml 1 plp 1.0 ml,31768.26,"02:31:27 17/07/2023",fespecializadas,SIMPONI,farmacias especializadas,Mexico,simponi ,100.0,mg,,1
23522,simponi 50mg0.5ml jgp caja con 1,31768.26,"02:31:27 17/07/2023",fespecializadas,SIMPONI,farmacias especializadas,Mexico,simponi ,0.5,ml,,1
23523,stelara solucion inyectable 45 mg caja con 1 frasco ampula de 0.5 ml  rx3,88999.00,"02:34:18 17/07/2023",farmalisto_mx,STELARA,farmalisto méxico,Mexico,stelara solucion inyectable ,45.0,mg,tableta,1
23524,stelara 45 mg0.5ml caja con jeringa prellenada con 0.5ml  rx3,89124.00,"02:34:18 17/07/2023",farmalisto_mx,STELARA,farmalisto méxico,Mexico,stelara ,0.5,ml,,3
23525,stelara 90 mg1 ml caja con jeringa prellenada con 1 ml  rx3,88999.00,"02:34:18 17/07/2023",farmalisto_mx,STELARA,farmalisto méxico,Mexico,stelara ,1.0,ml,,3
23526,stelara inyeccion 1 pieza frasco ampula ustekinumab 45 mg,89124.50,"02:34:31 17/07/2023",fsanpablo,STELARA,farmacias san pablo,Mexico,stelara inyeccion ,45.0,mg,inyeccion,1
23527,stelara 45 mg jgp caja con 1,89124.99,"02:34:39 17/07/2023",fespecializadas,STELARA,farmacias especializadas,Mexico,stelara ,45.0,mg,,1
23528,stelara 90 mg  1 ml caj jgp caja con 1,89124.99,"02:34:39 17/07/2023",fespecializadas,STELARA,farmacias especializadas,Mexico,stelara ,90.0,mg,,1
23529,stelara iv 130 mg  26 ml 1 fam,89124.99,"02:34:39 17/07/2023",fespecializadas,STELARA,farmacias especializadas,Mexico,stelara iv ,130.0,mg,,1
23530,erleada 60 mg caja con 120 tabletas,108111.59,"02:35:51 17/07/2023",farmalisto_mx,ERLEADA,farmalisto méxico,Mexico,erleada ,60.0,mg,tableta,120
23531,erleada 60 mg tab caja con 120,108131.59,"02:36:09 17/07/2023",fespecializadas,ERLEADA,farmacias especializadas,Mexico,erleada ,60.0,mg,tableta,120
23573,brimex biomep 200mg c25compr,130.00,"02:44:52 17/07/2023",farmacon,BRINTELLIX,farmacon,Mexico,brimex biomep ,200.0,mg,tableta,
23532,kitten  comedero elevado kitten varios colores 1 pz.,90.00,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,kitten  comedero elevado kitten varios colores ,,,tableta,1
23533,alin  alin 0.75 mg 30 tabletas.,84.21,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,alin  alin ,0.75,mg,tableta,30
23534,alin  alin 0.5 mg 30 tabletas.,74.37,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,alin  alin ,0.5,mg,tableta,30
23535,alin  alin 8 mg2ml solucion inyectable ampolleta 2 ml.,64.34,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,alin  alin ,2.0,ml,tableta,
23536,simbrinza  simbrinza 10.2 suspension oftalmica 5 ml.,1104.05,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,simbrinza  simbrinza ,5.0,ml,suspension,1
23537,alin  alin oftalmico 0.90mg3.50mg 5 ml.,73.39,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,alin  alin oftalmico ,3.5,mg,,
23538,alin  alin nasal solucion 20 ml.,143.09,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,alin  alin nasal solucion ,20.0,ml,solucion,
23539,always  toallas always suave noches tranquilas 8 pzas.,24.50,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,always  toallas always suave noches tranquilas ,,,,8
23540,mum  antitranspirante y desodorante mum mystic bolita 60 gr.,27.50,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,mum  antitranspirante y desodorante mum mystic bolita ,,,,60
23541,trojan  trojan condon piel desnuda puntos de placer 9 pzas.,145.51,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,trojan  trojan condon piel desnuda puntos de placer ,,,,9
23542,mum  antitranspirante y desodorante mum floral bolita 60 gr.,27.50,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,mum  antitranspirante y desodorante mum floral bolita ,,,,60
23543,colgate  cepillo dental colgate zig zag infusion de carbon 1 pz.,21.00,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,colgate  cepillo dental colgate zig zag infusion de carbon ,,,,1
23544,avene  protector solar avene intense protect fps50 150 ml.,528.90,"02:37:02 17/07/2023",fguadalajara,ERLEADA,farmacias guadalajara,Mexico,avene  protector solar avene intense protect fps,150.0,ml,solucion,50
23545,tremfya 100 mg  1ml jgp caja con 1,62164.82,"02:37:49 17/07/2023",fespecializadas,TREMFYA,farmacias especializadas,Mexico,tremfya ,100.0,mg,,1
23546,tremfya 100 mgml sol iny pluma caja con 1,66516.36,"02:37:49 17/07/2023",fespecializadas,TREMFYA,farmacias especializadas,Mexico,tremfya ,,,solucion,1
23547,zuxtana dispersable 32mg tab caja con 56,59209.49,"02:39:33 17/07/2023",fespecializadas,ZUXTANA,farmacias especializadas,Mexico,zuxtana dispersable ,32.0,mg,tableta,56
23548,zependo 28 tabletas caja macitentan 10 mg,79823.00,"02:40:58 17/07/2023",fsanpablo,ZEPENDO-OPSUMIT,farmacias san pablo,Mexico,zependo ,10.0,mg,tableta,28
23549,uptravi 1000 mcg caj tab caja con 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,1000
23550,uptravi 1200 mcg caj tab c 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,1200
23551,uptravi 1400 mcg caj tab caja con 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,1400
23552,uptravi 1600 mcg caj tab caja con 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,1600
23553,uptravi 200 mcg caja tab c 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,200
23554,uptravi 200 mcg caja tab caja con 140,109197.41,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,200
23555,uptravi 400 mcg caja tab c 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,400
23556,uptravi 600 mcg caj tab caja con 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,600
23557,uptravi 800 mcg caj tab caja con 60,75308.72,"02:42:47 17/07/2023",fespecializadas,UPTRAVI,farmacias especializadas,Mexico,uptravi ,,,tableta,800
23558,brintellix 15mg con 14 tabletas,1300.00,"02:44:14 17/07/2023",farmalisto_mx,BRINTELLIX,farmalisto méxico,Mexico,brintellix ,15.0,mg,tableta,14
23559,brintellix 10 mg caja con 28 tabletas,1755.00,"02:44:14 17/07/2023",farmalisto_mx,BRINTELLIX,farmalisto méxico,Mexico,brintellix ,10.0,mg,tableta,28
