"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
19101,cloridrato de pioglitazona 15 mg com ct fr plas opc x 60,373.04,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,60
19102,cloridrato de pioglitazona 30 mg com ct fr plas opc x 10,82.97,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,10
19103,cloridrato de pioglitazona 30 mg com ct fr plas opc x 15,230.58,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,15
19104,cloridrato de pioglitazona 30 mg com ct fr plas opc x 20,165.87,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,20
19105,cloridrato de pioglitazona 30 mg com ct fr plas opc x 30,248.87,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,30
19106,cloridrato de pioglitazona 30 mg com ct fr plas opc x 60,497.78,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,60
19107,cloridrato de pioglitazona 45 mg com ct fr plas opc x 10,145.25,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,10
19108,cloridrato de pioglitazona 45 mg com ct fr plas opc x 15,450.14,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,15
19109,cloridrato de pioglitazona 45 mg com ct fr plas opc x 20,290.50,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,20
19110,cloridrato de pioglitazona 45 mg com ct fr plas opc x 60,871.49,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,60
19111,cloridrato de pioglitazona 45 mg com ct fr plas opc x 30,435.71,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,30
19112,piotaz 15 mg com ct fr plas opc x 10,95.67,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,10
19113,piotaz 15 mg com ct fr plas opc x 15,143.45,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,15
19114,piotaz 15 mg com ct fr plas opc x 20,191.38,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,20
19115,piotaz 15 mg com ct fr plas opc x 30,1064.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,30
19116,piotaz 30 mg com ct fr plas opc x 10,127.59,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,10
19117,piotaz 30 mg com ct fr plas opc x 15,191.41,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,15
19118,piotaz 30 mg com ct fr plas opc x 20,255.24,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,20
19119,piotaz 30 mg com ct fr plas opc x 30,1314.03,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,30
19120,piotaz 45 mg com ct fr plas opc x 10,223.47,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,10
19121,piotaz 45 mg com ct fr plas opc x 15,1065.51,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,15
19122,piotaz 45 mg com ct fr plas opc x 20,446.97,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,20
19123,piotaz 45 mg com ct fr plas opc x 30,670.40,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,30
19124,nesina pio 250  150 mg com rev ct bl al al x 30,852.77,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,150.0,mg,tableta,250
19125,nesina pio 250  300 mg com rev ct bl al al x 10,284.30,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250
19126,nesina pio 250  300 mg com rev ct bl al al x 30,852.77,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250
19127,nesina pio 250  450 mg com rev ct bl al al x 30,1037.68,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,450.0,mg,tableta,250
19128,cloridrato de pioglitazona 15 mg com ct fr plas opc x 10,62.17,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,10
19129,cloridrato de pioglitazona 15 mg com ct fr plas opc x 15,217.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,15
19130,cloridrato de pioglitazona 15 mg com ct fr plas opc x 20,124.38,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,20
19131,cloridrato de pioglitazona 15 mg com ct fr plas opc x 30,186.56,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,30
19132,cloridrato de pioglitazona 15 mg com ct fr plas opc x 60,373.04,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,60
19133,cloridrato de pioglitazona 30 mg com ct fr plas opc x 10,82.97,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,10
19134,cloridrato de pioglitazona 30 mg com ct fr plas opc x 15,427.13,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,15
19135,cloridrato de pioglitazona 30 mg com ct fr plas opc x 20,165.87,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,20
19136,cloridrato de pioglitazona 30 mg com ct fr plas opc x 30,853.94,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,30
19137,cloridrato de pioglitazona 30 mg com ct fr plas opc x 60,497.78,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,60
19138,cloridrato de pioglitazona 45 mg com ct fr plas opc x 10,145.25,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,10
19212,actos tab 30mgtab btx28blisters,216.47,"21:22:38 20/07/2023",minsalgr,pioglitazona,ministerio salud grecia,Grecia,actos tab,30.0,mg,tableta,
19139,cloridrato de pioglitazona 45 mg com ct fr plas opc x 15,692.47,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,15
19140,cloridrato de pioglitazona 45 mg com ct fr plas opc x 20,290.50,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,20
19141,cloridrato de pioglitazona 45 mg com ct fr plas opc x 60,871.49,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,60
19142,cloridrato de pioglitazona 45 mg com ct fr plas opc x 30,435.71,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,30
19143,aglitil 15 mg com ct fr plas opc x 10,95.67,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,10
19144,aglitil 15 mg com ct fr plas opc x 15,143.45,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,15
19145,aglitil 15 mg com ct fr plas opc x 20,191.38,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,20
19146,aglitil 15 mg com ct fr plas opc x 30,286.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,30
19147,aglitil 30 mg com ct fr plas opc x 10,127.59,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,10
19148,aglitil 30 mg com ct fr plas opc x 15,191.45,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,15
19149,aglitil 30 mg com ct fr plas opc x 20,255.24,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,20
19150,aglitil 30 mg com ct fr plas opc x 30,1269.10,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,30
19151,aglitil 45 mg com ct fr plas opc x 10,223.43,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,10
19152,aglitil 45 mg com ct fr plas opc x 15,335.15,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,15
19153,aglitil 45 mg com ct fr plas opc x 20,446.87,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,20
19154,aglitil 45 mg com ct fr plas opc x 30,670.33,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,30
19155,cloridrato de pioglitazona 15 mg com ct bl al al x 10,62.10,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,10
19156,cloridrato de pioglitazona 15 mg com ct bl al al x 15,93.21,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,15
19157,cloridrato de pioglitazona 15 mg com ct bl al al x 20,124.35,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,20
19158,cloridrato de pioglitazona 15 mg com ct bl al al x 30,186.49,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,30
19159,cloridrato de pioglitazona 15 mg com ct bl al al x 60,373.01,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,60
19160,cloridrato de pioglitazona 15 mg com ct bl al al x 90,559.60,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,90
19161,cloridrato de pioglitazona 15 mg com ct bl al al x 120,746.09,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,120
19162,cloridrato de pioglitazona 30 mg com ct bl al al x 10,82.65,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,10
19163,cloridrato de pioglitazona 30 mg com ct bl al al x 15,123.93,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,15
19164,cloridrato de pioglitazona 30 mg com ct bl al al x 20,165.38,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,20
19165,cloridrato de pioglitazona 30 mg com ct bl al al x 30,248.03,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,30
19166,cloridrato de pioglitazona 30 mg com ct bl al al x 60,497.78,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,60
19167,cloridrato de pioglitazona 30 mg com ct bl al al x 90,746.51,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,90
19168,cloridrato de pioglitazona 30 mg com ct bl al al x 120,995.38,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,120
19169,cloridrato de pioglitazona 45 mg com ct bl al al x 10,145.21,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,10
19170,cloridrato de pioglitazona 45 mg com ct bl al al x 15,217.77,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,15
19171,cloridrato de pioglitazona 45 mg com ct bl al al x 20,290.46,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,20
19172,cloridrato de pioglitazona 45 mg com ct bl al al x 30,435.71,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,30
19173,cloridrato de pioglitazona 45 mg com ct bl al al x 60,871.49,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,60
19174,cloridrato de pioglitazona 45 mg com ct bl al alx 90,1307.24,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,90
19175,cloridrato de pioglitazona 45 mg com ct bl al al x 120,1742.99,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,120
19176,cloridrato de pioglitazona 15 mg com ct fr plas opc x 10,62.17,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,10
19177,cloridrato de pioglitazona 15 mg com ct fr plas opc x 15,211.15,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,15
19178,cloridrato de pioglitazona 15 mg com ct fr plas opc x 20,124.42,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,20
19179,cloridrato de pioglitazona 15 mg com ct fr plas opc x 30,186.56,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,30
19180,cloridrato de pioglitazona 15 mg com ct fr plas opc x 60,373.08,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,60
19181,cloridrato de pioglitazona 30 mg com ct fr plas opc x 10,82.97,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,10
19182,cloridrato de pioglitazona 30 mg com ct fr plas opc x 15,223.33,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,15
19183,cloridrato de pioglitazona 30 mg com ct fr plas opc x 20,165.87,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,20
19184,cloridrato de pioglitazona 30 mg com ct fr plas opc x 30,248.87,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,30
19185,cloridrato de pioglitazona 30 mg com ct fr plas opc x 60,497.78,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,60
19186,cloridrato de pioglitazona 45 mg com ct fr plas opc x 10,145.25,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,10
19187,cloridrato de pioglitazona 45 mg com ct fr plas opc x 15,217.91,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,15
19188,cloridrato de pioglitazona 45 mg com ct fr plas opc x 20,290.46,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,20
19189,cloridrato de pioglitazona 45 mg com ct fr plas opc x 60,871.49,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,60
19190,cloridrato de pioglitazona 45 mg com ct fr plas opc x 30,435.71,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,30
19191,nesina pio 250  150 mg com rev ct bl al al x 30,852.77,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,150.0,mg,tableta,250
19192,nesina pio 250  300 mg com rev ct bl al al x 10,284.30,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250
19193,nesina pio 250  300 mg com rev ct bl al al x 30,852.77,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250
19194,stanglit 15mg 60 pastillas,376.46,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,stanglit,15.0,mg,tableta,60
19195,nesin 25mg con 30 pastillas,425.72,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,nesin,25.0,mg,tableta,30
19196,pioglitazone 30mg genérico ems 15 pastillas,186.45,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,pioglitazone,30.0,mg,tableta,15
19197,pioglitazona 15 mg genérico ems 15 pastillas,172.38,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,pioglitazona,15.0,mg,tableta,15
19198,pioglitazone 45mg genérico ems 15 pastillas,295.53,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,pioglitazone,45.0,mg,tableta,15
19199,stanglit 30 mg 60 pastillas,491.52,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,stanglit,30.0,mg,tableta,60
19200,stanglit 30 mg con 30 pastillas,316.64,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,stanglit,30.0,mg,tableta,30
19201,stanglit 45mg con 30 pastillas,643.87,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,stanglit,45.0,mg,tableta,30
19202,Piotaz 30mg con 30 pastillas,337.75,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,Piotaz,30.0,mg,tableta,30
19203,stanglit 15 mg con 30 pastillas,249.79,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,stanglit,15.0,mg,tableta,30
19204,nesin met 125mg 1000mg con 60 comprimidos recubiertos,467.94,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,nesin met,125.0,mg,tableta,60
19205,nesina pio 25mg 15mg con 30 pastillas,714.25,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,nesina pio,25.0,mg,tableta,30
19206,nesina pio 25mg 30mg con 30 pastillas,681.17,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,nesina pio,25.0,mg,tableta,30
19207,nesina met 125mg 850mg con 60 pastillas,464.42,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,nesina met,125.0,mg,tableta,60
19208,nesin 125mg con 30 comprimidos recubiertos,527.76,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,nesin,125.0,mg,tableta,30
19209,kit 2 nesin 25mg con 30 pastillas,800.77,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,kit,25.0,mg,tableta,2
19210,kit 2 nesin 125mg con 30 comprimidos recubiertos,1055.52,"21:22:18 20/07/2023",araujo,pioglitazona,farmacias araujo,Brasil,kit,125.0,mg,tableta,2
19211,actos tab 15mgtab btx28 blisters,177.92,"21:22:38 20/07/2023",minsalgr,pioglitazona,ministerio salud grecia,Grecia,actos tab,15.0,mg,tableta,28
19721,qtern,1894.14,"22:19:40 20/07/2023",medicinpriser,saxagliptina,medicinpriser,Dinamarca,qtern,5.0,mg,ampolleta,28
