nombre_producto,sustancia,forma_farm,lab,presentacion
primacor,milrinona,solucion inyectable,sanofi-aventis,"1 caja,1 frasco(s) ampula,10 ml"
primalan,mequitazina,comprimidos,pierre fabre farma,"1 caja, 1 blister, 10 comprimidos,"
primalan,mequitazina,comprimidos,pierre fabre farma,"1 caja, 1 blister, 14 comprimidos,"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,10 comprimidos de liberacion prolongada,30 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,10 comprimidos de liberacion prolongada,15 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,20 comprimidos de liberacion prolongada,15 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,20 comprimidos de liberacion prolongada,30 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,30 comprimidos de liberacion prolongada,30 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,30 comprimidos de liberacion prolongada,15 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,40 comprimidos de liberacion prolongada,30 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,40 comprimidos de liberacion prolongada,15 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,60 comprimidos de liberacion prolongada,30 mg"
primier,metoclopramida,comprimidos de liberacion prolongada,carnot,"1 caja,1 envase(s) de burbuja,60 comprimidos de liberacion prolongada,15 mg"
primogyn,estradiol,tabletas,bayer de mexico,"1 caja , 28 tabletas , 1  miligramos"
primogyn,estradiol,tabletas,bayer de mexico,"1 caja , 28 tabletas , 2  miligramos"
primolut depot,hidroxiprogesterona,solucion inyectable,bayer de mexico,"1 caja , 1 ampolleta(s) , 1 ml , 250  miligramos"
primolut depot,hidroxiprogesterona,solucion inyectable,bayer de mexico,"1 caja , 1 ampolleta(s) , 2 ml , 500  miligramos"
primolut nor,noretisterona,tabletas,bayer,"1 caja,20 tabletas,"
primosiston,"estradiol,                                hidroxiprogesterona",solucion inyectable,bayer,"1 caja,1 ampolleta(s),1 ml,"
primostat,gestonorona,solucion inyectable,bayer,"1 caja,1 ampolleta(s),2 ml,"
primoteston depot,testosterona,solucion inyectable,bayer,"1 caja,1 ampolleta(s),1 ml,"
primperan,"metoclopramida, clorhidrato de",tabletas,sanfer,"1 caja, 20 tabletas, 10 mg"
primperan,"metoclopramida, clorhidrato de",tabletas,sanfer,"1 caja, 30 tabletas, 10 mg"
primuvit,"aceite de jojoba,                                aloe vera,                                manteca de karite",crema hidratante,sesderma mexico,
prindex cof,"bromhidrato de dextrometorfan,                                clorfenamina,                                clorhidrato de fenilefrina,                                dextrometorfano,                                fenilefrina,                                maleato de clorfenamina,                                paracetamol (acetaminofen)",solucion,armstrong,"1 caja, 1 frasco con vaso dosificador, 150 ml,"
prindex cof,"bromhidrato de dextrometorfan,                                clorfenamina,                                clorhidrato de fenilefrina,                                dextrometorfano,                                fenilefrina,                                maleato de clorfenamina,                                paracetamol (acetaminofen)",tabletas,armstrong,"1 caja, 20 tabletas,"
prindex infantil,"clorfenamina,                                fenilefrina,                                paracetamol (acetaminofen)",tabletas masticables,armstrong,"1 caja, 10 tabletas masticables,"
prindex infantil,"clorfenamina,                                fenilefrina,                                paracetamol (acetaminofen)",tabletas masticables,armstrong,"1 caja, 20 tabletas masticables,"
prindex neo,"clorfenamina,                                clorhidrato de fenilefrina,                                fenilefrina,                                maleato de clorfenamina,                                paracetamol (acetaminofen)",jarabe,armstrong,"1 caja, 1 frasco con vaso dosificador, 60 ml,"
prindex neo,"clorfenamina,                                clorhidrato de fenilefrina,                                fenilefrina,                                maleato de clorfenamina,                                paracetamol (acetaminofen)",tabletas,armstrong,"1 caja, 20 tabletas,"
prindex neo pediatrico,"clorfenamina,                                fenilefrina,                                paracetamol (acetaminofen)",solucion,armstrong,"1 caja, 1 frasco gotero, 15 ml,"
priorix,"neomicina,                                parotiditis, virus de la,                                rubeola, virus de la,                                sarampion, virus del",suspension inyectable,glaxosmithkline,
priorix-tetra,"virus vivo atenuado de la varicela,                                virus vivos atenuados de parotiditis,                                virus vivos atenuados de rubeola,                                virus vivos atenuados de sarampion",suspension inyectable,glaxosmithkline,"1 caja , 1 frasco ampula con liofilizado y diluyente , 1 dosis , 0.5  mililitros"
prisha,acido zoledronico,solucion inyectable,hetero drugs,"1 caja, 1 frasco(s) ampula, 4/5 mg/ml"
prisha,acido zoledronico,solucion inyectable,hetero drugs,"1 caja, 4 frasco(s) ampula, 4/5 mg/ml"
prisha,acido zoledronico,solucion inyectable,hetero drugs,"1 caja, 10 frasco(s) ampula, 4/5 mg/ml"
prisha,acido zoledronico,solucion inyectable,hetero drugs,"1 caja, 20 frasco(s) ampula, 4/5 mg/ml"
privituss,cloperastina,suspension,alpharma,
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 10 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 10 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 15 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 15 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 20 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 20 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 25 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 25 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 30 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 30 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 35 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 35 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 40 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 40 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 50 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 50 g, 0.03 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 60 g, 0.1 porcentaje"
proalid,tacrolimus,unguento,italmex,"1 caja, 1 tubo, 60 g, 0.03 porcentaje"
proartcar,nitroprusiato,solucion inyectable,ferrer,"1 caja, 1 frasco(s) ampula, 2 ml, 5 porcentaje"
probiolog fibra,"bifidobacterium animalis,                                inulina",polvo,mayoly,"1 caja, 30 sobres, 6.2 g"
probiolog gg,"lactobacillus rhamnosus gg,                                zinc",polvo,mayoly,"1 caja, 10 sobres, 1.5 g"
probiolog ibs i3.1,"lactobacillus plantarum,                                pediococcus acidilactici,                                vitamina d3 (colecalciferol)",polvo,mayoly,"1 caja, 28 sobre(s), 2 g,"
probiolog life,"dioxido de silicio coloidal,                                dioxido de titanio,                                lactobacillus plantarum,                                maltodextrina",capsulas,mayoly,"30 capsulas, 535.74 mg"
probiolog max,"bifidobacterium lactis,                                lactobacillus acidophilus",capsulas,mayoly,"1 caja, 1 frasco(s), 30 capsulas, 535.74 mg"
probiotiix,"bacillus subtilis,                                bifidobacterium bifidum,                                bifidobacterium lactis,                                bifidobacterium longum,                                hipromelosa,                                inulina,                                lactobacillus acidophilus,                                lactobacillus casei,                                lactobacillus paracassei,                                lactobacillus plantarum,                                lactobacillus reuteri,                                lactobacillus rhamnosus,                                lactobacillus salivarius,                                saccharomyces boulardii,                                streptococcus thermophilus",capsulas,partner.co ariix partner,"1 frasco(s), 28 capsulas, 556 mg"
probitor,anastrozol,tabletas recubiertas,accord farma,"1 caja, 14 tabletas recubiertas, 1 miligramos"
probitor,anastrozol,tabletas recubiertas,accord farma,"1 caja, 28 tabletas recubiertas, 1 miligramos"
probvioptal,"fructooligosacaridos,                                lactobacillus acidophilus",capsulas,bomuca,"1 caja, 30 capsulas,"
probvioptal,"fructooligosacaridos,                                lactobacillus acidophilus",capsulas,bomuca,"1 caja, 60 capsulas,"
procalamine,"aminoacidos,                                glicerina",solucion inyectable,pisa,"frasco(s),1000 ml,"
procicar,"calamina,                                oxido de zinc",crema,italmex,
procicar nf,"acido citrico,                                calamina,                                hialuronato de sodio,                                lanolina,                                oxido de zinc,                                pantenol",crema,italmex,"1 caja, 1 tubo, 60 g,"
procikel,"caprililmeticona,                                dimeticona,                                glicerina,                                neopentilglicol diheptanoato",gel,italmex,"1 caja, 1 tubo, 30 g,"
procoralan,ivabradina,comprimidos,servier,"1 caja, 28 comprimidos, 7.5 mg"
procoralan,ivabradina,comprimidos,servier,"1 caja, 28 comprimidos, 5.0 mg"
procoralan,ivabradina,comprimidos,servier,"1 caja, 56 comprimidos, 5 mg"
procoralan,ivabradina,comprimidos,servier,"1 caja, 56 comprimidos, 7.5 mg"
procoralan,ivabradina,comprimidos,servier,"1 caja, 84 comprimidos, 5.0 mg"
procoralan,ivabradina,comprimidos,servier,"1 caja, 84 comprimidos, 7.5 mg"
procosa,"complementos nutricionales,                                extracto de curcuma",tabletas,usana,"1 envase, 84 tabletas, 1.15 gramos"
proctoacid,"cincocaina,                                policresuleno",unguento,takeda mexico,"1 caja , 1 tubo , 30 g"
proctoacid,"cincocaina,                                policresuleno",unguento,takeda mexico,"1 caja , 1 tubo , 50 g"
procto-glyvenol,"lidocaina, clorhidrato de,                                tribenosido",supositorios,novartis,"1 caja , 10 supositorios"
procto-glyvenol,"lidocaina, clorhidrato de,                                tribenosido",supositorios,novartis,"1 caja , 3 supositorios"
procto-glyvenol,"lidocaina, clorhidrato de,                                tribenosido",supositorios,novartis,"1 caja, 5 supositorios, 400 mg,"
procto-glyvenol,"lidocaina, clorhidrato de,                                tribenosido",supositorios,novartis,"1 caja , 5 supositorios"
procto-glyvenol,"lidocaina, clorhidrato de,                                tribenosido",supositorios,novartis,"1 caja , 6 supositorios"
prodacid,procaina,solucion inyectable,novum-pharma,
prodairy sabor chocolate,"aceite de coco,                                acido folico,                                almidon de maiz modificado,                                avena (avena sativa), extracto de,                                biotina,                                carbonato de calcio,                                cloruro de sodio,                                dioxido de silicio coloidal,                                fosfato dibasico de potasio,                                fosfato tricalcico,                                fructo-oligosacaridos,                                fructosa,                                goma guar,                                lactobacilos acidofilos (lactobacillus acidophillus),                                leche, suero desmineralizado  de,                                monogliceridos acetilados,                                proteina de suero de leche de vaca,                                stevia reubadiana,                                tiamina hcl (vitamina b1),                                vitamina a (retinol),                                vitamina b12 (cobalamina, cianocobalamina, hidroxocobalamina),                                vitamina b2 (riboflavina),                                vitamina b3 (nicotinico, acido, niacina, niacinamida, nicotinamida),                                vitamina b5 (acido pantotenico),                                vitamina b6 (piridoxina),                                vitamina c (acido ascorbico),                                vitamina d3 (colecalciferol),                                vitamina e (tocoferol)",polvo,golife,"1 bolsa, 1 kg,"
prodairy sabor fresa,"aceite de coco,                                acido folico,                                almidon de maiz modificado,                                avena (avena sativa), extracto de,                                biotina,                                carbonato de calcio,                                cloruro de sodio,                                dioxido de silicio coloidal,                                fosfato dibasico de potasio,                                fosfato tricalcico,                                fructo-oligosacaridos,                                fructosa,                                goma guar,                                lactobacilos acidofilos (lactobacillus acidophillus),                                leche, suero desmineralizado  de,                                monogliceridos acetilados,                                proteina de suero de leche de vaca,                                stevia reubadiana,                                tiamina hcl (vitamina b1),                                vitamina a (retinol),                                vitamina b12 (cobalamina, cianocobalamina, hidroxocobalamina),                                vitamina b2 (riboflavina),                                vitamina b3 (nicotinico, acido, niacina, niacinamida, nicotinamida),                                vitamina b5 (acido pantotenico),                                vitamina b6 (piridoxina),                                vitamina c (acido ascorbico),                                vitamina d3 (colecalciferol),                                vitamina e (tocoferol)",polvo,golife,"1 bolsa, 1 kg,"
prodairy sabor natural,"aceite de coco,                                acido folico,                                almidon de maiz modificado,                                avena (avena sativa), extracto de,                                biotina,                                carbonato de calcio,                                cloruro de sodio,                                dioxido de silicio coloidal,                                fosfato dibasico de potasio,                                fosfato tricalcico,                                fructooligosacaridos,                                fructosa,                                goma guar,                                lactobacilos acidofilos (lactobacillus acidophillus),                                leche, suero desmineralizado  de,                                monogliceridos acetilados,                                proteina de suero de leche de vaca,                                stevia reubadiana,                                tiamina hcl (vitamina b1),                                vitamina a (retinol),                                vitamina b12 (cobalamina, cianocobalamina, hidroxocobalamina),                                vitamina b2 (riboflavina),                                vitamina b3 (nicotinico, acido, niacina, niacinamida, nicotinamida),                                vitamina b5 (acido pantotenico),                                vitamina b6 (piridoxina),                                vitamina c (acido ascorbico),                                vitamina d3 (colecalciferol),                                vitamina e (tocoferol)",polvo,golife,"1 bolsa, 1 kg,"
prodairy sabor vainilla,"aceite de coco,                                acido folico,                                almidon de maiz modificado,                                avena (avena sativa), extracto de,                                biotina,                                carbonato de calcio,                                cloruro de sodio,                                dioxido de silicio coloidal,                                fosfato dibasico de potasio,                                fosfato tricalcico,                                fructooligosacaridos,                                fructosa,                                goma guar,                                lactobacilos acidofilos (lactobacillus acidophillus),                                leche, suero desmineralizado  de,                                monogliceridos acetilados,                                proteina de suero de leche de vaca,                                stevia reubadiana,                                tiamina hcl (vitamina b1),                                vitamina a (retinol),                                vitamina b12 (cobalamina, cianocobalamina, hidroxocobalamina),                                vitamina b2 (riboflavina),                                vitamina b3 (nicotinico, acido, niacina, niacinamida, nicotinamida),                                vitamina b5 (acido pantotenico),                                vitamina b6 (piridoxina),                                vitamina c (acido ascorbico),                                vitamina d3 (colecalciferol),                                vitamina e (tocoferol)",polvo,golife,"1 bolsa, 1 kg,"
